,value,term,classify,congoness
2930,0.01838419155549721,protection,Congo and Belgrade,0.0073865454744331685
2932,0.018357893324023537,introduce,Congo and Belgrade,0.021337044765100684
2934,0.0183518411651744,outcome,Belgrade Only,-0.02633937103131159
2936,0.018240732769552938,dom,Congo and Belgrade,0.0633605000630442
2938,0.018240732769552938,inter,Congo and Belgrade,0.02888083269679152
2940,0.01819793450510657,fore,Congo and Belgrade,0.0430732665806982
2942,0.018191750965378763,faces,Belgrade Only,-0.01932588249620426
2944,0.018135910478729103,prices,Belgrade Only,-0.13746958665582462
2946,0.01807160777937416,substantial,Belgrade Only,-0.0294896967051252
2948,0.017998439018940066,colony,Congo and Belgrade,0.016129192335009694
2950,0.017998439018940066,replace,Congo and Belgrade,0.004968162156283887
2952,0.017975540284275247,abundant,Belgrade Only,-0.02173037922284291
2954,0.017975540284275247,adolf,Belgrade Only,-0.025095395952574817
2956,0.017975540284275247,ana,Congo and Belgrade,0.04559456673404225
2958,0.017975540284275247,array,Congo and Belgrade,0.02050153002981775
2960,0.017975540284275247,asso,Belgrade Only,-0.0
2962,0.017975540284275247,bargained,Congo and Belgrade,0.020899767963978327
2964,0.017975540284275247,client,Congo and Belgrade,0.031991604778913885
2966,0.017975540284275247,cognise,Belgrade Only,-0.023250819779127744
2968,0.017975540284275247,constantly,Belgrade Only,-0.046139941987443214
2970,0.017975540284275247,cooperate,Belgrade Only,-0.06992506320891001
2972,0.017975540284275247,diplomats,Belgrade Only,-0.0
2974,0.017975540284275247,discomfiture,Belgrade Only,-0.0
2976,0.017975540284275247,doom,Congo and Belgrade,0.04545466768291905
2978,0.017975540284275247,gees,Belgrade Only,-0.016435090634495445
2980,0.017975540284275247,gions,Belgrade Only,-0.0
2982,0.017975540284275247,grandson,Belgrade Only,-0.02481002724763954
2984,0.017975540284275247,guards,Belgrade Only,-0.00011961261540023943
2986,0.017975540284275247,hi,Congo and Belgrade,0.019954002578873132
2988,0.017975540284275247,holy,Belgrade Only,-0.03426900478727785
2990,0.017975540284275247,injured,Congo and Belgrade,0.028458929394343694
2992,0.017975540284275247,losing,Belgrade Only,-0.022673562428114788
2994,0.017975540284275247,nical,Congo and Belgrade,0.027903280632982214
2996,0.017975540284275247,,Belgrade Only,-0.0
2998,0.017975540284275247,puppet,Congo and Belgrade,0.026171316389716558
3000,0.017975540284275247,puppets,Congo and Belgrade,0.04785197115518757
3002,0.017975540284275247,totally,Belgrade Only,-0.02473013881383495
3004,0.017975540284275247,turks,Belgrade Only,-0.0
3006,0.017975540284275247,whip,Belgrade Only,-0.01831708051203047
3008,0.01793928629755326,representatives,Belgrade Only,-0.017532426392495266
3010,0.01786159205463609,imperialism,Congo and Belgrade,0.2702237566833034
3012,0.01773312212204977,affect,Congo and Belgrade,0.012585014504245292
3014,0.01773312212204977,delay,Belgrade Only,-0.04833991906838366
3016,0.01773312212204977,systems,Congo and Belgrade,0.019156293692993664
3018,0.01773312212204977,young,Congo and Belgrade,0.029642679105422527
3020,0.017706455786118992,attacks,Belgrade Only,-0.022129790030578658
3022,0.017706455786118992,celebrated,Belgrade Only,-0.02134419747057345
3024,0.017706455786118992,originated,Congo and Belgrade,0.020037766711345224
3026,0.017706455786118992,roads,Belgrade Only,-0.0
3028,0.017706455786118992,somalia,Congo and Belgrade,0.036251754749889765
3030,0.017630858138788258,acting,Congo and Belgrade,0.053533242145909946
3032,0.01755490891479979,bal,Congo and Belgrade,0.020899767963978327
3034,0.01755490891479979,deserves,Congo and Belgrade,0.020037766711345224
3036,0.01755490891479979,numerous,Congo and Belgrade,0.1031568291294921
3038,0.01755490891479979,overlooked,Belgrade Only,-0.020476897333060733
3040,0.01755490891479979,praise,Belgrade Only,-0.0
3042,0.01755490891479979,singer,Congo and Belgrade,0.047196435344933584
3044,0.01755490891479979,smuggling,Belgrade Only,-0.0
3046,0.01755490891479979,virgin,Belgrade Only,-0.0
3048,0.01755490891479979,voices,Belgrade Only,-0.01831708051203047
3050,0.01755490891479979,winter,Belgrade Only,-0.0
3052,0.01745171112257546,village,Belgrade Only,-0.07857949746743352
3054,0.017365749779422127,trial,Congo and Belgrade,0.013985874177510876
3056,0.01730921211811066,china,Belgrade Only,-0.04047459343182898
3058,0.01727467421247171,continuous,Congo and Belgrade,0.04205488058508803
3060,0.017273081292884684,publications,Belgrade Only,-0.11330628766613896
3062,0.01721415304310529,suggested,Congo and Belgrade,0.003928119076023957
3064,0.016845669236028316,create,Belgrade Only,-0.01098987339963266
3066,0.016803392825222706,supporter,Belgrade Only,-0.0
3068,0.016724773343526636,interior,Congo and Belgrade,0.032059815125389815
3070,0.016672796481003598,saudi,Belgrade Only,-0.011651175808550513
3072,0.01665283523420245,pieces,Congo and Belgrade,0.0013926693909307288
3074,0.01663307055600983,del,Belgrade Only,-0.0
3076,0.01663307055600983,sand,Belgrade Only,-0.017044395485515958
3078,0.016567773179973034,rely,Belgrade Only,-0.0
3080,0.016560592134423013,armies,Congo and Belgrade,0.0041699264216849856
3082,0.016560592134423013,drove,Belgrade Only,-0.016435090634495445
3084,0.016560592134423013,friend,Belgrade Only,-0.03511312611465699
3086,0.016560592134423013,frontier,Congo and Belgrade,0.01585669881042376
3088,0.016560592134423013,individuals,Congo and Belgrade,0.0027525874884760924
3090,0.016560592134423013,jordanian,Belgrade Only,-0.01818292763291738
3092,0.016560592134423013,practice,Belgrade Only,-0.005572303515712803
3094,0.016560592134423013,pressive,Belgrade Only,-0.025932009645012244
3096,0.016560592134423013,ral,Belgrade Only,-0.024128561767006437
3098,0.016560592134423013,sections,Belgrade Only,-0.08889939266399458
3100,0.016560592134423013,selfish,Congo and Belgrade,0.023563482294066188
3102,0.016560592134423013,served,Congo and Belgrade,0.017759735557165566
3104,0.016558841399304317,projects,Belgrade Only,-0.1014047329437636
3106,0.016490710626182944,method,Congo and Belgrade,0.016250716540430282
3108,0.016490710626182944,summer,Belgrade Only,-0.02133406795593758
3110,0.016389460531886463,drive,Belgrade Only,-0.08059782821223295
3112,0.016387541297169197,grace,Belgrade Only,-0.1514766044766528
3114,0.016353708553896996,opposed,Congo and Belgrade,0.0015786171296640005
3116,0.016324135894652328,tunisia,Congo and Belgrade,0.022190225925532932
3118,0.0162434877098131,play,Belgrade Only,-0.007821946959709827
3120,0.016224039745945426,felt,Congo and Belgrade,0.05597651001651907
3122,0.016222298054625904,trade,Belgrade Only,-0.2231564174649273
3124,0.01617219796163747,disarmament,Congo and Belgrade,0.062899978402798
3126,0.015996949328968762,meetings,Belgrade Only,-0.01791257976212194
3128,0.015844741706826683,dent,Congo and Belgrade,0.12568245893746868
3130,0.015800488288601002,corrupt,Belgrade Only,-0.020582173873698272
3132,0.015764969720876876,duty,Congo and Belgrade,0.021763332518995773
3134,0.01566525430420699,appeared,Congo and Belgrade,0.016911602664068614
3136,0.01566525430420699,escape,Belgrade Only,-0.028249044698342288
3138,0.015630525560246637,retain,Congo and Belgrade,0.05081584154258883
3140,0.015556670445426002,adherence,Congo and Belgrade,0.01743086190687048
3142,0.015556670445426002,enjoy,Belgrade Only,-0.060212837717295964
3144,0.015556670445426002,feeling,Congo and Belgrade,0.10215717669158754
3146,0.015556670445426002,graft,Belgrade Only,-0.0
3148,0.015556670445426002,indepen,Belgrade Only,-0.02108593027292416
3150,0.015556670445426002,quired,Belgrade Only,-0.0
3152,0.015556670445426002,style,Belgrade Only,-0.025095395952574817
3154,0.015556670445426002,typical,Congo and Belgrade,0.02570670606787313
3156,0.015556670445426002,wrath,Belgrade Only,-0.061761371514364935
3158,0.015523120126131253,dictionary,Belgrade Only,-0.0
3160,0.015517797232003359,tions,Congo and Belgrade,0.035489556627777
3162,0.015486756003870953,diplomatic,Congo and Belgrade,0.08517933632338003
3164,0.015308073704795156,always,Congo and Belgrade,0.01944046248873492
3166,0.01519631876116928,appearance,Belgrade Only,-0.0
3168,0.01519631876116928,viewed,Belgrade Only,-0.04393428665270836
3170,0.01519323709875187,sent,Congo and Belgrade,0.01232043081868633
3172,0.015120219043718037,remains,Belgrade Only,-0.009298135228823442
3174,0.015116242742818425,among,Congo and Belgrade,0.03274089130143375
3176,0.015091902189669375,visited,Congo and Belgrade,0.014003698153893088
3178,0.015074184089600928,sought,Belgrade Only,-0.034947051862552134
3180,0.015040790521993782,unlikely,Congo and Belgrade,0.019895666076538643
3182,0.015027592648942937,producing,Belgrade Only,-0.0912086719581974
3184,0.01499116429680628,basis,Congo and Belgrade,0.052618681688414735
3186,0.014990807380683091,theme,Belgrade Only,-0.0
3188,0.014970832259345928,prove,Congo and Belgrade,0.02814368250855853
3190,0.014923708883088041,achieved,Congo and Belgrade,0.07496209416201365
3192,0.014872571505013846,trends,Belgrade Only,-0.032335715982170984
3194,0.01483055030579681,coun,Belgrade Only,-0.06080031372525661
3196,0.01477796828642476,anglo,Congo and Belgrade,0.01902201104084813
3198,0.01477796828642476,divided,Belgrade Only,-0.04327045820885319
3200,0.01477796828642476,key,Belgrade Only,-0.05457373045377107
3202,0.01463829573712834,announce,Congo and Belgrade,0.002327319123651822
3204,0.01463829573712834,names,Belgrade Only,-0.0
3206,0.014625250589315915,benefit,Belgrade Only,-0.013083877455081484
3208,0.014595784243255428,evidence,Belgrade Only,-0.04515765419715083
3210,0.014582091155123857,defiance,Congo and Belgrade,0.021082354621566272
3212,0.014582091155123857,rhodesias,Belgrade Only,-0.0
3214,0.014552292590741443,realisation,Belgrade Only,-0.039274052860026686
3216,0.014442404439909956,upon,Belgrade Only,-0.05583947965730187
3218,0.014420570631958375,low,Congo and Belgrade,0.0013169528515546312
3220,0.014404479963679996,socialist,Belgrade Only,-0.09527024156871
3222,0.01440089967724826,writer,Congo and Belgrade,0.1667097703816197
3224,0.014356055802273025,parts,Congo and Belgrade,0.13898238853490166
3226,0.014289462685047138,courage,Belgrade Only,-0.042946905692910056
3228,0.014275100855830085,strategic,Belgrade Only,-0.015791588561775594
3230,0.014204937758963409,newspapers,Belgrade Only,-0.08232869549479309
3232,0.0141457155191629,taken,Belgrade Only,-0.040848809203674806
3234,0.014115124885078578,word,Belgrade Only,-0.029057521652825817
3236,0.014050077570689809,commission,Congo and Belgrade,0.1051196794264257
3238,0.014005276448562613,offices,Belgrade Only,-0.0
3240,0.013996783760742895,going,Belgrade Only,-0.042941491392195004
3242,0.013964861895765226,seats,Congo and Belgrade,0.019521133029337133
3244,0.013905563592766951,saturday,Belgrade Only,-0.0
3246,0.013719549228495491,worse,Belgrade Only,-0.05302310712169952
3248,0.013713805719861187,usually,Belgrade Only,-0.0005361504110996585
3250,0.013677062177237534,printed,Belgrade Only,-0.019069331135655183
3252,0.013616537177023741,necessary,Belgrade Only,-0.056490829289981274
3254,0.013603783975214374,exist,Congo and Belgrade,0.053670476724733185
3256,0.013601407500073538,directed,Belgrade Only,-0.040474139871405496
3258,0.01356054873522103,specific,Belgrade Only,-0.014735832896657185
3260,0.013418862807806041,selected,Belgrade Only,-0.0
3262,0.013383060356554724,require,Belgrade Only,-0.0
3264,0.013289334601950326,integral,Belgrade Only,-0.07037249937753623
3266,0.01314728208387653,absorbed,Belgrade Only,-0.019028415420366398
3268,0.01313780060657675,eastern,Congo and Belgrade,0.0330726272480064
3270,0.013121027786113907,try,Congo and Belgrade,0.1193431974283555
3272,0.0129840784922893,obstruct,Congo and Belgrade,0.03776269749744552
3274,0.012933292584593829,able,Congo and Belgrade,0.03234569662568978
3276,0.01292347560717527,former,Congo and Belgrade,0.049493706929152136
3278,0.012811778209924142,cross,Congo and Belgrade,0.007280061125986535
3280,0.012751538110554043,surrender,Belgrade Only,-0.028615297290586195
3282,0.012716383380401621,ambassador,Congo and Belgrade,0.05966287244638147
3284,0.012705958675732676,changed,Belgrade Only,-0.018810335589585732
3286,0.012690963444144335,setback,Congo and Belgrade,0.04103378189993432
3288,0.012683778736621463,sult,Belgrade Only,-0.04166359199633368
3290,0.012551921620601082,within,Congo and Belgrade,0.02111108911009492
3292,0.012387250136191158,enormous,Congo and Belgrade,0.01794742114457289
3294,0.012272372650765409,come,Congo and Belgrade,0.021878470500099098
3296,0.012269318745968087,tragedy,Congo and Belgrade,0.06394171720793711
3298,0.012194113635512208,intention,Belgrade Only,-0.006273738973502358
3300,0.012122432826177329,imagine,Congo and Belgrade,0.02090294228062531
3302,0.012055094897032095,development,Belgrade Only,-0.13731213813861354
3304,0.012052286025546541,assembly,Congo and Belgrade,0.1469737103239819
3306,0.01203014457699573,proposed,Belgrade Only,-0.0498342597208248
3308,0.01181371751133807,austria,Belgrade Only,-0.01820738729834636
3310,0.011773042194325949,speak,Congo and Belgrade,0.046163332505544746
3312,0.0117693935516228,four,Belgrade Only,-0.041754529543838736
3314,0.011750198107978869,formosa,Congo and Belgrade,0.0331918106410776
3316,0.011665175662044976,team,Belgrade Only,-0.011976250824257087
3318,0.011588466167384152,expression,Congo and Belgrade,0.003738327870874853
3320,0.011511390810268468,future,Congo and Belgrade,0.08044255368349756
3322,0.01149786772911137,allocated,Belgrade Only,-0.017044395485515958
3324,0.011465840678314307,far,Belgrade Only,-0.005029521922033617
3326,0.011421116854151744,trying,Congo and Belgrade,0.10516720746517702
3328,0.011348270515225066,achieving,Congo and Belgrade,0.03611847208308781
3330,0.0112703053704726,occasion,Congo and Belgrade,0.0549680153488119
3332,0.010888327136244677,modern,Belgrade Only,-0.04021492974813953
3334,0.010782285518518434,information,Belgrade Only,-0.005517162141612989
3336,0.010719031433181935,open,Congo and Belgrade,0.025798111212971316
3338,0.010711399687188157,trouble,Congo and Belgrade,0.13198895825876816
3340,0.010677304923988164,cut,Belgrade Only,-0.028150379680349467
3342,0.010643538490345886,capitalist,Belgrade Only,-0.0
3344,0.010453533771672805,surrounding,Congo and Belgrade,0.010765704554990973
3346,0.010438119868489923,undertaken,Belgrade Only,-0.0
3348,0.010419152668846405,alone,Congo and Belgrade,0.0646900966427828
3350,0.010399087681429484,charged,Congo and Belgrade,0.02639022030933288
3352,0.010399087681429484,lt,Belgrade Only,-0.023100270116431638
3354,0.01032768950948768,spite,Congo and Belgrade,0.011533307087840006
3356,0.010300069702984957,times,Belgrade Only,-0.03766743965206533
3358,0.010252289546939072,traditional,Congo and Belgrade,0.018977134269169287
3360,0.010165777251477196,region,Belgrade Only,-0.16662283843008324
3362,0.010085903447053434,huge,Belgrade Only,-0.026172667227682883
3364,0.010020208940552541,raised,Belgrade Only,-0.014055833783613605
3366,0.009932945009660887,mineral,Belgrade Only,-0.015640847958564654
3368,0.00983960835690117,broad,Belgrade Only,-0.02535936595467469
3370,0.009697385345089194,manner,Belgrade Only,-0.045511710692592286
3372,0.00967295672130595,straight,Belgrade Only,-0.0463210286357737
3374,0.00967214990238066,confident,Congo and Belgrade,0.03873005185132362
3376,0.009621216890179416,ignored,Belgrade Only,-0.00029717959234965767
3378,0.009618788204932631,progressive,Congo and Belgrade,0.02995901571096614
3380,0.009543294764786124,heroic,Belgrade Only,-0.035649733467275214
3382,0.009542173379350049,slight,Belgrade Only,-0.0
3384,0.00945300462401934,agencies,Belgrade Only,-0.06572133745667766
3386,0.00945300462401934,delivered,Belgrade Only,-0.02483829867469777
3388,0.0094448602851077,shows,Belgrade Only,-0.006800282028344958
3390,0.009414101442833334,centred,Belgrade Only,-0.0
3392,0.009411625554321694,concerns,Congo and Belgrade,0.09671994797833447
3394,0.009405229351984356,kenya,Congo and Belgrade,0.07840820969588942
3396,0.009363412843251505,incident,Congo and Belgrade,0.010126630195172305
3398,0.009326830162081232,recent,Belgrade Only,-0.06562572583601874
3400,0.009268626096665069,ditions,Belgrade Only,-0.0
3402,0.009268626096665069,prosper,Congo and Belgrade,0.02533382958125197
3404,0.00925667608738387,want,Congo and Belgrade,0.003928076196379607
3406,0.009251243844430554,attend,Congo and Belgrade,0.030530164124631682
3408,0.00921161559405812,colleagues,Congo and Belgrade,0.04026214423240608
3410,0.009191162781435436,sold,Congo and Belgrade,0.026455221212275882
